"timestamp","sys_time","abs_timestamp","raw_x_gyro","raw_y_gyro","raw_z_gyro"
"9093.0","1528923505160","5352414461150","0.0022125244","0.07821655","-0.046447754"
"9098.0","1528923505166","5352419496550","-0.0035247803","0.074035645","-0.046798706"
"9104.0","1528923505169","5352424531951","-0.00491333","0.072647095","-0.04751587"
"9109.0","1528923505175","5352429567351","-0.002746582","0.07597351","-0.046340942"
"9114.0","1528923505179","5352434602752","-9.765625E-4","0.08018494","-0.043899536"
"9119.0","1528923505184","5352439638152","-0.0022277832","0.079208374","-0.043624878"
"9124.0","1528923505188","5352444673552","-0.0064086914","0.07435608","-0.044311523"
"9129.0","1528923505193","5352449708953","-0.0073547363","0.073410034","-0.044311523"
"9134.0","1528923505198","5352454744353","-0.0053710938","0.076309204","-0.04385376"
"9139.0","1528923505206","5352459779754","-0.003982544","0.07939148","-0.04324341"
"9144.0","1528923505209","5352464815154","-0.0060272217","0.07699585","-0.044189453"
"9149.0","1528923505217","5352469850554","-0.008239746","0.07359314","-0.045822144"
"9154.0","1528923505225","5352474885955","-0.007949829","0.07298279","-0.046447754"
"9159.0","1528923505230","5352479921355","-0.0056915283","0.07400513","-0.045410156"
"9164.0","1528923505234","5352484956756","-0.005645752","0.07511902","-0.04324341"
"9169.0","1528923505237","5352489992156","-0.008895874","0.07293701","-0.043258667"
"9174.0","1528923505240","5352495027556","-0.010986328","0.07028198","-0.044311523"
"9179.0","1528923505245","5352500062957","-0.008880615","0.0713501","-0.04588318"
"9184.0","1528923505249","5352505098357","-0.005645752","0.0740509","-0.045898438"
"9189.0","1528923505254","5352510133757","-0.0063476563","0.072753906","-0.044311523"
"9194.0","1528923505259","5352515169158","-0.0095825195","0.06964111","-0.04550171"
"9199.0","1528923505264","5352520204558","-0.010986328","0.067474365","-0.046447754"
"9204.0","1528923505269","5352525239959","-0.009094238","0.06846619","-0.046447754"
"9209.0","1528923505275","5352530275359","-0.006591797","0.07156372","-0.045837402"
"9214.0","1528923505279","5352535310759","-0.0068969727","0.069869995","-0.04598999"
"9219.0","1528923505284","5352540346160","-0.010467529","0.06428528","-0.048446655"
"9224.0","1528923505288","5352545381560","-0.010025024","0.06297302","-0.04827881"
"9229.0","1528923505294","5352550416961","-0.007461548","0.0647583","-0.046813965"
"9234.0","1528923505298","5352555452361","-0.0074310303","0.06478882","-0.04714966"
"9239.0","1528923505308","5352560487761","-0.009796143","0.062423706","-0.048171997"
"9244.0","1528923505309","5352565523162","-0.010986328","0.06123352","-0.048583984"
"9250.0","1528923505314","5352570558562","-0.009506226","0.061965942","-0.049316406"
"9255.0","1528923505319","5352575593963","-0.008850098","0.062301636","-0.04660034"
"9260.0","1528923505324","5352580629363","-0.008087158","0.061523438","-0.046142578"
"9265.0","1528923505328","5352585664763","-0.008575439","0.05886841","-0.048797607"
"9270.0","1528923505334","5352590700164","-0.009597778","0.058761597","-0.05038452"
"9275.0","1528923505338","5352595735564","-0.009140015","0.061462402","-0.049926758"
"9280.0","1528923505345","5352600770965","-0.008026123","0.062301636","-0.048812866"
"9285.0","1528923505348","5352605806365","-0.010299683","0.058944702","-0.046905518"
"9290.0","1528923505353","5352610841765","-0.010147095","0.057174683","-0.04814148"
"9295.0","1528923505359","5352615877166","-0.009918213","0.05781555","-0.050308228"
"9300.0","1528923505364","5352620912566","-0.0074920654","0.060455322","-0.04989624"
"9305.0","1528923505369","5352625947966","-0.007598877","0.06210327","-0.0513916"
"9310.0","1528923505373","5352630983367","-0.00869751","0.062301636","-0.05178833"
"9315.0","1528923505378","5352636018767","-0.009780884","0.060455322","-0.05178833"
"9320.0","1528923505384","5352641054168","-0.010848999","0.060165405","-0.050857544"
"9325.0","1528923505388","5352646089568","-0.007217407","0.06298828","-0.050720215"
"9330.0","1528923505394","5352651124968","-0.0049438477","0.06513977","-0.051605225"
"9335.0","1528923505398","5352656160369","-0.0045776367","0.063583374","-0.050827026"
"9340.0","1528923505404","5352661195769","-0.007522583","0.060424805","-0.050720215"
"9345.0","1528923505409","5352666231170","-0.0077819824","0.061141968","-0.051696777"
"9350.0","1528923505414","5352671266570","-0.0057678223","0.06526184","-0.05076599"
"9355.0","1528923505418","5352676301970","-0.002609253","0.06651306","-0.051727295"
"9360.0","1528923505424","5352681337371","-0.0043640137","0.06561279","-0.050827026"
"9365.0","1528923505428","5352686372771","-0.005630493","0.06550598","-0.050720215"
"9370.0","1528923505433","5352691408172","-0.0045928955","0.06550598","-0.05177307"
"9375.0","1528923505438","5352696443572","-0.0045776367","0.06764221","-0.050720215"
"9380.0","1528923505448","5352701478972","-0.0024414063","0.06765747","-0.048568726"
"9385.0","1528923505455","5352706514373","-0.0014038086","0.069747925","-0.047576904"
"9391.0","1528923505455","5352711549773","-0.0024108887","0.068740845","-0.050598145"
"9396.0","1528923505463","5352716585173","-0.0034179688","0.0687561","-0.051727295"
"9401.0","1528923505468","5352721620574","-0.0012512207","0.06983948","-0.05078125"
"9406.0","1528923505473","5352726655974","8.392334E-4","0.07092285","-0.051696777"
"9411.0","1528923505477","5352731691375","0.0015411377","0.071624756","-0.050811768"
"9416.0","1528923505484","5352736726775","-0.0015716553","0.068603516","-0.051879883"
"9421.0","1528923505488","5352741762175","-0.0034484863","0.067733765","-0.052856445"
"9426.0","1528923505492","5352746797576","-9.918213E-4","0.07110596","-0.052459717"
"9431.0","1528923505497","5352751832976","0.0018310547","0.07325745","-0.0496521"
"9436.0","1528923505503","5352756868377","0.001663208","0.07495117","-0.0496521"
"9441.0","1528923505508","5352761903777","4.119873E-4","0.07319641","-0.049819946"
"9446.0","1528923505513","5352766939177","-0.001373291","0.06852722","-0.05088806"
"9451.0","1528923505518","5352771974578","-0.0012664795","0.067871094","-0.05166626"
"9456.0","1528923505523","5352777009978","3.2043457E-4","0.06997681","-0.050720215"
"9461.0","1528923505528","5352782045379","0.0024414063","0.070388794","-0.05026245"
"9466.0","1528923505532","5352787080779","5.187988E-4","0.06893921","-0.048110962"
"9471.0","1528923505538","5352792116179","-6.1035156E-5","0.0692749","-0.046691895"
"9476.0","1528923505543","5352797151580","7.6293945E-4","0.06739807","-0.04727173"
"9481.0","1528923505547","5352802186980","9.613037E-4","0.06677246","-0.04623413"
"9486.0","1528923505552","5352807222381","0.0015411377","0.067352295","-0.044799805"
"9491.0","1528923505557","5352812257781","7.6293945E-4","0.06626892","-0.042938232"
"9496.0","1528923505564","5352817293181","0.0010681152","0.06550598","-0.042175293"
"9501.0","1528923505569","5352822328582","0.0018310547","0.06581116","-0.04185486"
"9506.0","1528923505573","5352827363982","0.0024414063","0.0665741","-0.040161133"
"9511.0","1528923505577","5352832399382","0.0027923584","0.06568909","-0.03730774"
"9516.0","1528923505584","5352837434783","-0.0010375977","0.06300354","-0.036834717"
"9521.0","1528923505588","5352842470183","-0.0013275146","0.062301636","-0.038970947"
"9526.0","1528923505592","5352847505584","0.0019226074","0.0634613","-0.037017822"
"9532.0","1528923505597","5352852540984","0.0035552979","0.06550598","-0.03363037"
"9537.0","1528923505603","5352857576384","0.001739502","0.063964844","-0.033233643"
"9542.0","1528923505607","5352862611785","-0.0010681152","0.06085205","-0.032180786"
"9547.0","1528923505612","5352867647185","-6.866455E-4","0.061035156","-0.031921387"
"9552.0","1528923505617","5352872682586","0.0022735596","0.06274414","-0.03164673"
"9557.0","1528923505623","5352877717986","0.00289917","0.06336975","-0.028564453"
"9562.0","1528923505627","5352882753386","0.0019378662","0.061920166","-0.026626587"
"9567.0","1528923505633","5352887788787","0.0012054443","0.060165405","-0.027664185"
"9572.0","1528923505637","5352892824187","0.0032043457","0.061538696","-0.027816772"
"9577.0","1528923505642","5352897859588","0.0050354004","0.06285095","-0.02670288"
"9582.0","1528923505647","5352902894988","0.004501343","0.06123352","-0.025619507"
"9587.0","1528923505652","5352907930388","0.0034179688","0.05961609","-0.025619507"
"9592.0","1528923505657","5352912965789","0.0040130615","0.05909729","-0.026153564"
"9597.0","1528923505663","5352918001189","0.0066223145","0.060684204","-0.02508545"
"9602.0","1528923505666","5352923036590","0.008239746","0.06283569","-0.024017334"
"9607.0","1528923505673","5352928071990","0.0070343018","0.06037903","-0.024017334"
"9612.0","1528923505677","5352933107390","0.005493164","0.057418823","-0.024017334"
"9617.0","1528923505682","5352938142791","0.005645752","0.05819702","-0.024627686"
"9622.0","1528923505688","5352943178191","0.007369995","0.06098938","-0.02508545"
"9627.0","1528923505696","5352948213591","0.008239746","0.06289673","-0.023864746"
"9632.0","1528923505697","5352953248992","0.007598877","0.060836792","-0.02357483"
"9637.0","1528923505702","5352958284392","0.0058135986","0.057739258","-0.02468872"
"9642.0","1528923505706","5352963319793","0.0064086914","0.05833435","-0.024383545"
"9647.0","1528923505712","5352968355193","0.009963989","0.06188965","-0.02331543"
"9652.0","1528923505716","5352973390593","0.010726929","0.06478882","-0.022949219"
"9657.0","1528923505721","5352978425994","0.009689331","0.06414795","-0.024291992"
"9662.0","1528923505726","5352983461394","0.008590698","0.061935425","-0.02508545"
"9667.0","1528923505731","5352988496795","0.009735107","0.06272888","-0.02508545"
"9673.0","1528923505736","5352993532195","0.009597778","0.06413269","-0.02508545"
"9678.0","1528923505741","5352998567595","0.008514404","0.064437866","-0.023513794"
"9683.0","1528923505746","5353003602996","0.009017944","0.06364441","-0.024520874"
"9688.0","1528923505751","5353008638396","0.010055542","0.06486511","-0.02658081"
"9693.0","1528923505756","5353013673797","0.010375977","0.067092896","-0.025619507"
"9698.0","1528923505761","5353018709197","0.00869751","0.065963745","-0.026748657"
"9703.0","1528923505766","5353023744597","0.007385254","0.06465149","-0.02722168"
"9708.0","1528923505771","5353028779998","0.0045928955","0.063568115","-0.028076172"
"9713.0","1528923505775","5353033815398","0.007446289","0.067718506","-0.028289795"
"9718.0","1528923505782","5353038850798","0.010696411","0.07197571","-0.02746582"
"9723.0","1528923505785","5353043886199","0.0087890625","0.07032776","-0.02633667"
"9728.0","1528923505790","5353048921599","0.0045928955","0.06703186","-0.027053833"
"9733.0","1528923505795","5353053957000","0.002105713","0.064712524","-0.029067993"
"9738.0","1528923505800","5353058992400","0.005569458","0.06817627","-0.026535034"
"9743.0","1528923505805","5353064027800","0.00894165","0.07060242","-0.02519226"
"9748.0","1528923505812","5353069063201","0.0057373047","0.07084656","-0.025970459"
"9753.0","1528923505815","5353074098601","1.8310547E-4","0.066970825","-0.027114868"
"9758.0","1528923505821","5353079134002","0.001663208","0.065582275","-0.028198242"
"9763.0","1528923505825","5353084169402","0.002822876","0.06750488","-0.026275635"
"9768.0","1528923505830","5353089204802","0.00390625","0.06864929","-0.023101807"
"9773.0","1528923505835","5353094240203","0.0029296875","0.06767273","-0.02809143"
"9778.0","1528923505841","5353099275603","0.00289917","0.068603516","-0.028289795"
"9783.0","1528923505845","5353104311004","0.0039520264","0.066589355","-0.028289795"
"9788.0","1528923505850","5353109346404","7.6293945E-4","0.064437866","-0.02722168"
"9793.0","1528923505860","5353114381804","7.9345703E-4","0.064437866","-0.026138306"
"9798.0","1528923505866","5353119417205","0.003967285","0.06550598","-0.025131226"
"9803.0","1528923505871","5353124452605","0.0039367676","0.06550598","-0.027236938"
"9808.0","1528923505871","5353129488006","0.0029296875","0.06550598","-0.028244019"
"9814.0","1528923505883","5353134523406","8.239746E-4","0.06123352","-0.0284729"
"9819.0","1528923505889","5353139558806","0.0020599365","0.061538696","-0.03149414"
"9824.0","1528923505893","5353144594207","0.005218506","0.06539917","-0.031204224"
"9829.0","1528923505896","5353149629607","0.0067443848","0.06390381","-0.028289795"
"9834.0","1528923505902","5353154665007","0.0025634766","0.058761597","-0.028503418"
"9839.0","1528923505907","5353159700408","-1.0681152E-4","0.055984497","-0.03036499"
"9844.0","1528923505911","5353164735808","0.0041046143","0.058166504","-0.02949524"
"9849.0","1528923505916","5353169771209","0.0051879883","0.059249878","-0.03010559"
"9854.0","1528923505921","5353174806609","0.005584717","0.059646606","-0.028457642"
"9859.0","1528923505925","5353179842009","0.00289917","0.05657959","-0.029541016"
"9864.0","1528923505931","5353184877410","0.003250122","0.05482483","-0.030593872"
"9869.0","1528923505936","5353189912810","0.005432129","0.0549469","-0.03135681"
"9874.0","1528923505940","5353194948211","0.0073394775","0.055221558","-0.030639648"
"9879.0","1528923505946","5353199983611","0.003967285","0.052444458","-0.031723022"
"9884.0","1528923505950","5353205019011","0.004699707","0.051864624","-0.032806396"
"9889.0","1528923505954","5353210054412","0.0076904297","0.053207397","-0.03388977"
"9894.0","1528923505961","5353215089812","0.009048462","0.05430603","-0.034439087"
"9899.0","1528923505964","5353220125213","0.007797241","0.05180359","-0.03363037"
"9904.0","1528923505970","5353225160613","0.0063934326","0.047805786","-0.034225464"
"9909.0","1528923505975","5353230196013","0.008422852","0.047851563","-0.034820557"
"9914.0","1528923505980","5353235231414","0.012084961","0.052597046","-0.032226563"
"9919.0","1528923505986","5353240266814","0.013580322","0.054138184","-0.032852173"
"9924.0","1528923505990","5353245302215","0.012268066","0.050720215","-0.036087036"
"9929.0","1528923505996","5353250337615","0.008987427","0.045959473","-0.036514282"
"9934.0","1528923506001","5353255373015","0.010131836","0.046340942","-0.035003662"
"9939.0","1528923506005","5353260408416","0.015533447","0.049987793","-0.03401184"
"9944.0","1528923506010","5353265443816","0.018096924","0.051864624","-0.034698486"
"9949.0","1528923506015","5353270479216","0.015106201","0.048446655","-0.035949707"
"9954.0","1528923506019","5353275514617","0.01210022","0.044799805","-0.037490845"
"9960.0","1528923506025","5353280550017","0.0137786865","0.045303345","-0.037216187"
"9965.0","1528923506029","5353285585418","0.019683838","0.049179077","-0.036972046"
"9970.0","1528923506034","5353290620818","0.021652222","0.051620483","-0.0357666"
"9975.0","1528923506040","5353295656218","0.019104004","0.049194336","-0.036239624"
"9980.0","1528923506045","5353300691619","0.015792847","0.044784546","-0.037322998"
"9985.0","1528923506050","5353305727019","0.016052246","0.044006348","-0.03742981"
"9990.0","1528923506054","5353310762420","0.020233154","0.048065186","-0.036346436"
"9995.0","1528923506060","5353315797820","0.022125244","0.05055237","-0.0357666"
"10000.0","1528923506065","5353320833220","0.018325806","0.046218872","-0.035217285"
"10005.0","1528923506069","5353325868621","0.015151978","0.04194641","-0.03692627"
"10010.0","1528923506074","5353330904021","0.018081665","0.045516968","-0.03781128"
"10015.0","1528923506080","5353335939422","0.024856567","0.051101685","-0.035736084"
"10020.0","1528923506084","5353340974822","0.026290894","0.05101013","-0.03413391"
"10025.0","1528923506089","5353346010222","0.019989014","0.045822144","-0.03605652"
"10030.0","1528923506094","5353351045623","0.016784668","0.04307556","-0.037902832"
"10035.0","1528923506105","5353356081023","0.020614624","0.047546387","-0.035980225"
"10040.0","1528923506108","5353361116423","0.025146484","0.053146362","-0.03404236"
"10045.0","1528923506113","5353366151824","0.025772095","0.053588867","-0.03300476"
"10050.0","1528923506116","5353371187224","0.022750854","0.048812866","-0.032562256"
"10055.0","1528923506121","5353376222625","0.020355225","0.044891357","-0.034622192"
"10060.0","1528923506124","5353381258025","0.023483276","0.046936035","-0.035064697"
"10065.0","1528923506130","5353386293425","0.026763916","0.05128479","-0.0332489"
"10070.0","1528923506135","5353391328826","0.024536133","0.050491333","-0.03401184"
"10075.0","1528923506141","5353396364226","0.020431519","0.048095703","-0.034698486"
"10080.0","1528923506145","5353401399627","0.018920898","0.047348022","-0.034698486"
"10085.0","1528923506150","5353406435027","0.019683838","0.048110962","-0.036224365"
"10090.0","1528923506154","5353411470427","0.022323608","0.050750732","-0.033706665"
"10095.0","1528923506161","5353416505828","0.022399902","0.050827026","-0.032562256"
"10101.0","1528923506164","5353421541228","0.019699097","0.04812622","-0.03175354"
"10106.0","1528923506170","5353426576629","0.017410278","0.046585083","-0.03375244"
"10111.0","1528923506175","5353431612029","0.017593384","0.048706055","-0.036315918"
"10116.0","1528923506180","5353436647429","0.01953125","0.050323486","-0.035980225"
"10121.0","1528923506185","5353441682830","0.019119263","0.048828125","-0.03489685"
"10126.0","1528923506189","5353446718230","0.017166138","0.046661377","-0.034698486"
"10131.0","1528923506194","5353451753631","0.015899658","0.046279907","-0.034698486"
"10136.0","1528923506203","5353456789031","0.01737976","0.047943115","-0.034698486"
"10141.0","1528923506206","5353461824431","0.016952515","0.048416138","-0.034698486"
"10146.0","1528923506209","5353466859832","0.014007568","0.04748535","-0.0337677"
"10151.0","1528923506217","5353471895232","0.013580322","0.046401978","-0.03363037"
"10156.0","1528923506220","5353476930632","0.013580322","0.048171997","-0.032669067"
"10161.0","1528923506224","5353481966033","0.01260376","0.047439575","-0.03352356"
"10166.0","1528923506230","5353487001433","0.012512207","0.0446167","-0.03363037"
"10171.0","1528923506234","5353492036834","0.012512207","0.0460968","-0.03263855"
"10176.0","1528923506239","5353497072234","0.013504028","0.046279907","-0.031555176"
"10181.0","1528923506244","5353502107634","0.0115356445","0.047286987","-0.030471802"
"10186.0","1528923506249","5353507143035","0.012466431","0.04837036","-0.029388428"
"10191.0","1528923506254","5353512178435","0.012512207","0.04736328","-0.027267456"
"10196.0","1528923506260","5353517213836","0.012512207","0.048324585","-0.025253296"
"10201.0","1528923506264","5353522249236","0.011444092","0.048416138","-0.026153564"
"10206.0","1528923506274","5353527284636","0.012527466","0.049484253","-0.023986816"
"10211.0","1528923506279","5353532320037","0.014556885","0.050491333","-0.021850586"
"10216.0","1528923506283","5353537355437","0.011398315","0.048416138","-0.020889282"
"10221.0","1528923506290","5353542390838","0.010513306","0.048416138","-0.022949219"
"10226.0","1528923506290","5353547426238","0.013519287","0.048416138","-0.022949219"
"10231.0","1528923506300","5353552461638","0.015792847","0.047576904","-0.022781372"
"10236.0","1528923506303","5353557497039","0.016403198","0.0501709","-0.020812988"
"10242.0","1528923506309","5353562532439","0.012191772","0.04574585","-0.020904541"
"10247.0","1528923506314","5353567567840","0.009414673","0.041046143","-0.021987915"
"10252.0","1528923506319","5353572603240","0.010971069","0.04272461","-0.022827148"
"10257.0","1528923506324","5353577638640","0.015777588","0.048538208","-0.02168274"
"10262.0","1528923506328","5353582674041","0.016784668","0.050079346","-0.018676758"
"10267.0","1528923506334","5353587709441","0.01626587","0.046661377","-0.019012451"
"10272.0","1528923506339","5353592744841","0.013381958","0.04232788","-0.020812988"
"10277.0","1528923506344","5353597780242","0.012893677","0.03918457","-0.020614624"
"10282.0","1528923506350","5353602815642","0.0152282715","0.0413208","-0.020126343"
"10287.0","1528923506353","5353607851043","0.017547607","0.04336548","-0.021881104"
"10292.0","1528923506359","5353612886443","0.015472412","0.04449463","-0.022109985"
"10297.0","1528923506363","5353617921843","0.014389038","0.041259766","-0.0234375"
"10302.0","1528923506368","5353622957244","0.013839722","0.0390625","-0.024551392"
"10307.0","1528923506373","5353627992644","0.01574707","0.04069519","-0.022659302"
"10312.0","1528923506380","5353633028045","0.019454956","0.04307556","-0.021347046"
"10317.0","1528923506383","5353638063445","0.019882202","0.041900635","-0.020202637"
"10322.0","1528923506388","5353643098845","0.015075684","0.036468506","-0.02218628"
"10327.0","1528923506394","5353648134246","0.013900757","0.03378296","-0.02229309"
"10332.0","1528923506399","5353653169646","0.01600647","0.037246704","-0.020462036"
"10337.0","1528923506404","5353658205047","0.019622803","0.04307556","-0.020095825"
"10342.0","1528923506408","5353663240447","0.019683838","0.04170227","-0.021484375"
"10347.0","1528923506413","5353668275847","0.015151978","0.03717041","-0.023590088"
"10352.0","1528923506420","5353673311248","0.0118255615","0.033843994","-0.024291992"
"10357.0","1528923506424","5353678346648","0.013717651","0.03614807","-0.022537231"
"10362.0","1528923506428","5353683382048","0.016540527","0.039627075","-0.021881104"
"10367.0","1528923506433","5353688417449","0.017410278","0.040496826","-0.020568848"
"10372.0","1528923506440","5353693452849","0.014709473","0.03779602","-0.019500732"
"10377.0","1528923506443","5353698488250","0.010620117","0.033309937","-0.022018433"
"10383.0","1528923506448","5353703523650","0.010238647","0.03414917","-0.022125244"
"10388.0","1528923506453","5353708559050","0.015319824","0.041122437","-0.01876831"
"10393.0","1528923506460","5353713594451","0.019989014","0.045700073","-0.016113281"
"10398.0","1528923506467","5353718629851","0.015380859","0.041671753","-0.015930176"
"10403.0","1528923506472","5353723665252","0.0069732666","0.034713745","-0.018081665"
"10408.0","1528923506475","5353728700652","0.0053100586","0.033843994","-0.018188477"
"10413.0","1528923506480","5353733736052","0.012039185","0.0415802","-0.014877319"
"10418.0","1528923506486","5353738771453","0.01626587","0.04789734","-0.011138916"
"10423.0","1528923506488","5353743806853","0.013320923","0.044952393","-0.011856079"
"10428.0","1528923506494","5353748842254","0.0068359375","0.03904724","-0.013336182"
"10433.0","1528923506503","5353753877654","0.0028381348","0.03666687","-0.014450073"
"10438.0","1528923506505","5353758913054","0.004699707","0.039535522","-0.016036987"
"10443.0","1528923506508","5353763948455","0.010940552","0.045150757","-0.015274048"
"10448.0","1528923506512","5353768983855","0.012924194","0.046691895","-0.013748169"
"10453.0","1528923506518","5353774019256","0.0079193115","0.04168701","-0.013977051"
"10458.0","1528923506522","5353779054656","3.5095215E-4","0.03479004","-0.016403198"
"10463.0","1528923506528","5353784090056","-0.0011901855","0.0342865","-0.018859863"
"10468.0","1528923506533","5353789125457","0.004989624","0.040222168","-0.019073486"
"10473.0","1528923506539","5353794160857","0.011749268","0.046585083","-0.018676758"
"10478.0","1528923506543","5353799196257","0.009292603","0.043411255","-0.020095825"
"10483.0","1528923506547","5353804231658","5.79834E-4","0.03288269","-0.022994995"
"10488.0","1528923506552","5353809267058","-0.0017089844","0.029190063","-0.026977539"
"10493.0","1528923506559","5353814302459","0.005630493","0.03479004","-0.028289795"
"10498.0","1528923506563","5353819337859","0.013763428","0.04144287","-0.026046753"
"10503.0","1528923506568","5353824373259","0.009475708","0.037612915","-0.028198242"
"10508.0","1528923506572","5353829408660","0.0016174316","0.02607727","-0.031723022"
"10513.0","1528923506578","5353834444060","-0.0011138916","0.02116394","-0.03416443"
"10518.0","1528923506582","5353839479461","0.0051727295","0.027191162","-0.033050537"
"10523.0","1528923506587","5353844514861","0.014144897","0.033828735","-0.030227661"
"10529.0","1528923506592","5353849550261","0.013473511","0.031448364","-0.02935791"
"10534.0","1528923506597","5353854585662","0.006500244","0.022521973","-0.030212402"
"10539.0","1528923506602","5353859621062","0.0024108887","0.01802063","-0.03303528"
"10544.0","1528923506607","5353864656463","0.008056641","0.022766113","-0.031845093"
"10549.0","1528923506612","5353869691863","0.016494751","0.032836914","-0.029693604"
"10554.0","1528923506618","5353874727263","0.016143799","0.031982422","-0.030197144"
"10559.0","1528923506622","5353879762664","0.0074920654","0.02128601","-0.031326294"
"10564.0","1528923506627","5353884798064","0.0032806396","0.014877319","-0.032424927"
"10569.0","1528923506632","5353889833465","0.008590698","0.01612854","-0.030654907"
"10574.0","1528923506637","5353894868865","0.016036987","0.02407837","-0.027526855"
"10579.0","1528923506643","5353899904265","0.018722534","0.025878906","-0.026245117"
"10584.0","1528923506647","5353904939666","0.012466431","0.018600464","-0.026153564"
"10589.0","1528923506653","5353909975066","0.007446289","0.012451172","-0.028137207"
"10594.0","1528923506657","5353915010466","0.011230469","0.014129639","-0.029296875"
"10599.0","1528923506662","5353920045867","0.017608643","0.019378662","-0.026260376"
"10604.0","1528923506669","5353925081267","0.019943237","0.022720337","-0.025100708"
"10609.0","1528923506673","5353930116668","0.01576233","0.016448975","-0.026138306"
"10614.0","1528923506677","5353935152068","0.01272583","0.011398315","-0.026153564"
"10619.0","1528923506686","5353940187468","0.009399414","0.010025024","-0.026123047"
"10624.0","1528923506691","5353945222869","0.016937256","0.015487671","-0.024017334"
"10629.0","1528923506697","5353950258269","0.023101807","0.022659302","-0.024017334"
"10634.0","1528923506701","5353955293670","0.020736694","0.019195557","-0.024108887"
"10639.0","1528923506707","5353960329070","0.014465332","0.011856079","-0.026260376"
"10644.0","1528923506708","5353965364470","0.011444092","0.007827759","-0.028289795"
"10649.0","1528923506719","5353970399871","0.014923096","0.013442993","-0.024978638"
"10654.0","1528923506723","5353975435271","0.017852783","0.016052246","-0.024215698"
"10659.0","1528923506727","5353980470672","0.017364502","0.012802124","-0.026153564"
"10664.0","1528923506730","5353985506072","0.013580322","0.009689331","-0.026687622"
"10670.0","1528923506736","5353990541472","0.01411438","0.008361816","-0.030426025"
"10675.0","1528923506741","5353995576873","0.018096924","0.012176514","-0.030426025"
"10680.0","1528923506746","5354000612273","0.02053833","0.012817383","-0.030426025"
"10685.0","1528923506751","5354005647673","0.018035889","0.01083374","-0.030227661"
"10690.0","1528923506756","5354010683074","0.01852417","0.009963989","-0.02973938"
"10695.0","1528923506761","5354015718474","0.016998291","0.009963989","-0.03126526"
"10700.0","1528923506766","5354020753875","0.01763916","0.009536743","-0.03062439"
"10705.0","1528923506770","5354025789275","0.017120361","0.008163452","-0.031311035"
"10710.0","1528923506776","5354030824675","0.019897461","0.009963989","-0.030670166"
"10715.0","1528923506780","5354035860076","0.02293396","0.009963989","-0.031234741"
"10720.0","1528923506785","5354040895476","0.02128601","0.008300781","-0.030136108"
"10725.0","1528923506790","5354045930877","0.018325806","0.002670288","-0.029937744"
"10730.0","1528923506796","5354050966277","0.017333984","0.0011901855","-0.032043457"
"10735.0","1528923506800","5354056001677","0.020446777","0.0048217773","-0.03413391"
"10740.0","1528923506805","5354061037078","0.02532959","0.009536743","-0.03543091"
"10745.0","1528923506810","5354066072478","0.024307251","0.0096588135","-0.033676147"
"10750.0","1528923506816","5354071107879","0.021408081","0.0053253174","-0.03112793"
"10755.0","1528923506821","5354076143279","0.020355225","0.001373291","-0.030426025"
"10760.0","1528923506826","5354081178679","0.022460938","-1.5258789E-5","-0.03112793"
"10765.0","1528923506830","5354086214080","0.026000977","0.0024414063","-0.03289795"
"10770.0","1528923506835","5354091249480","0.027038574","0.0050354004","-0.03404236"
"10775.0","1528923506841","5354096284881","0.02470398","0.004837036","-0.033843994"
"10780.0","1528923506846","5354101320281","0.023422241","0.003982544","-0.032989502"
"10785.0","1528923506851","5354106355681","0.027130127","0.0055236816","-0.03227234"
"10790.0","1528923506856","5354111391082","0.030456543","0.0067596436","-0.027832031"
"10795.0","1528923506860","5354116426482","0.028747559","0.004623413","-0.022735596"
"10800.0","1528923506865","5354121461882","0.022781372","-6.1035156E-5","-0.020309448"
"10805.0","1528923506869","5354126497283","0.02204895","-2.89917E-4","-0.020736694"
"10811.0","1528923506875","5354131532683","0.025253296","0.005554199","-0.021362305"
"10816.0","1528923506887","5354136568084","0.026931763","0.012069702","-0.019226074"
"10821.0","1528923506888","5354141603484","0.023895264","0.01222229","-0.016601563"
"10826.0","1528923506892","5354146638884","0.020019531","0.008926392","-0.013931274"
"10831.0","1528923506897","5354151674285","0.021743774","0.009521484","-0.009429932"
"10836.0","1528923506901","5354156709685","0.02482605","0.01159668","-0.0074920654"
"10841.0","1528923506906","5354161745086","0.023544312","0.010314941","-0.0079956055"
"10846.0","1528923506910","5354166780486","0.02029419","0.01071167","-0.007385254"
"10851.0","1528923506916","5354171815886","0.020629883","0.013244629","-0.008071899"
"10856.0","1528923506920","5354176851287","0.024490356","0.016601563","-0.0066833496"
"10861.0","1528923506925","5354181886687","0.025100708","0.017211914","-0.0034942627"
"10866.0","1528923506929","5354186922088","0.020980835","0.012435913","-0.0026550293"
"10871.0","1528923506935","5354191957488","0.020248413","0.009292603","-0.0019836426"
"10876.0","1528923506940","5354196992888","0.023773193","0.012298584","-0.0015869141"
"10881.0","1528923506945","5354202028289","0.026611328","0.016174316","-0.0015869141"
"10886.0","1528923506951","5354207063689","0.024734497","0.014038086","-0.0022583008"
"10891.0","1528923506955","5354212099090","0.018859863","0.009933472","-0.0040893555"
"10896.0","1528923506960","5354217134490","0.016036987","0.010360718","-0.004043579"
"10901.0","1528923506965","5354222169890","0.018692017","0.014007568","-0.0022277832"
