"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"10906.0","1528923506581","5353839479461","-0.8156738","-9.025345","4.7997284"
"10911.0","1528923506587","5353844514861","-0.7324524","-9.028915","4.785019"
"10916.0","1528923506591","5353849550261","-0.8792877","-9.077301","4.6780853"
"10921.0","1528923506596","5353854585662","-0.7066803","-8.8684845","4.4864655"
"10926.0","1528923506601","5353859621062","-0.7767792","-8.994431","4.64003"
"10931.0","1528923506606","5353864656463","-0.7393646","-9.148239","4.8405457"
"10936.0","1528923506611","5353869691863","-0.68019104","-9.14682","4.88591"
"10941.0","1528923506616","5353874727263","-0.8208771","-9.16687","4.799698"
"10946.0","1528923506621","5353879762664","-0.804657","-8.931244","4.5895996"
"10952.0","1528923506626","5353884798064","-0.80155945","-8.981857","4.6746216"
"10957.0","1528923506631","5353889833465","-0.7452698","-9.128113","4.769333"
"10962.0","1528923506636","5353894868865","-0.7038269","-9.170441","4.774765"
"10967.0","1528923506641","5353899904265","-0.80888367","-9.116669","4.7416534"
"10972.0","1528923506647","5353904939666","-0.74105835","-9.039459","4.63179"
"10977.0","1528923506652","5353909975066","-0.69529724","-9.025818","4.725952"
"10982.0","1528923506656","5353915010466","-0.7947998","-9.009811","4.7610016"
"10987.0","1528923506661","5353920045867","-0.75190735","-9.02504","4.822006"
"10992.0","1528923506667","5353925081267","-0.76641846","-9.149475","4.730835"
"10997.0","1528923506672","5353930116668","-0.71029663","-8.977814","4.6044464"
"11002.0","1528923506676","5353935152068","-0.6719055","-8.924683","4.638382"
"11007.0","1528923506685","5353940187468","-0.66581726","-9.0086975","4.6239777"
"11012.0","1528923506690","5353945222869","-0.59098816","-8.986191","4.785965"
"11017.0","1528923506696","5353950258269","-0.60969543","-9.021362","4.7705536"
"11022.0","1528923506700","5353955293670","-0.6729584","-8.904816","4.6084137"
"11027.0","1528923506705","5353960329070","-0.65675354","-8.834885","4.5835266"
"11032.0","1528923506706","5353965364470","-0.6881714","-9.02565","4.6957397"
"11037.0","1528923506718","5353970399871","-0.48171997","-8.958664","4.6348877"
"11042.0","1528923506722","5353975435271","-0.6298218","-8.96875","4.716797"
"11047.0","1528923506726","5353980470672","-0.5265808","-8.8558655","4.662155"
"11052.0","1528923506730","5353985506072","-0.5070648","-8.829407","4.6230316"
"11057.0","1528923506735","5353990541472","-0.5922241","-8.948578","4.749542"
"11062.0","1528923506740","5353995576873","-0.41116333","-8.928513","4.681427"
"11067.0","1528923506745","5354000612273","-0.49865723","-8.9522705","4.7365875"
"11072.0","1528923506750","5354005647673","-0.5594635","-8.882584","4.730423"
"11077.0","1528923506755","5354010683074","-0.4698944","-8.801025","4.698044"
"11082.0","1528923506759","5354015718474","-0.47340393","-8.902832","4.7075195"
"11087.0","1528923506765","5354020753875","-0.45289612","-8.939011","4.667282"
"11092.0","1528923506770","5354025789275","-0.5398865","-9.05246","4.8457794"
"11098.0","1528923506775","5354030824675","-0.5722809","-8.924255","4.8127136"
"11103.0","1528923506779","5354035860076","-0.5617218","-8.857605","4.8520966"
"11108.0","1528923506785","5354040895476","-0.52560425","-8.846252","4.788315"
"11113.0","1528923506789","5354045930877","-0.4502411","-8.93364","4.7880554"
"11118.0","1528923506795","5354050966277","-0.46897888","-9.083176","4.8439636"
"11123.0","1528923506799","5354056001677","-0.64837646","-8.973434","4.8485413"
"11128.0","1528923506804","5354061037078","-0.65086365","-8.79924","4.8619995"
"11133.0","1528923506809","5354066072478","-0.716095","-8.905762","4.7883606"
"11138.0","1528923506815","5354071107879","-0.58503723","-9.039139","4.670349"
"11143.0","1528923506819","5354076143279","-0.5146942","-9.139618","4.7868195"
"11148.0","1528923506825","5354081178679","-0.50364685","-9.029388","4.7948456"
"11153.0","1528923506829","5354086214080","-0.3620758","-8.839035","4.8228607"
"11158.0","1528923506835","5354091249480","-0.36483765","-8.872894","4.76416"
"11163.0","1528923506840","5354096284881","-0.45706177","-8.919434","4.698944"
"11168.0","1528923506846","5354101320281","-0.57250977","-8.889267","4.7684784"
"11173.0","1528923506851","5354106355681","-0.67004395","-8.774399","4.7999115"
"11178.0","1528923506855","5354111391082","-0.62612915","-8.723587","4.732254"
"11183.0","1528923506859","5354116426482","-0.56344604","-8.795715","4.6690826"
"11188.0","1528923506864","5354121461882","-0.43147278","-8.895508","4.6746826"
"11193.0","1528923506869","5354126497283","-0.3872528","-8.963623","4.758026"
"11198.0","1528923506874","5354131532683","-0.4753723","-8.875015","4.731537"
"11203.0","1528923506886","5354136568084","-0.4908142","-8.712265","4.6768494"
"11208.0","1528923506888","5354141603484","-0.5352936","-8.7173","4.7116547"
"11213.0","1528923506891","5354146638884","-0.55345154","-8.865799","4.773926"
"11218.0","1528923506895","5354151674285","-0.43840027","-8.89592","4.781296"
"11223.0","1528923506900","5354156709685","-0.39872742","-8.823044","4.7546387"
"11228.0","1528923506904","5354161745086","-0.3343048","-8.769897","4.731186"
"11233.0","1528923506909","5354166780486","-0.24699402","-8.807251","4.7601166"
"11239.0","1528923506915","5354171815886","-0.32228088","-8.947968","4.8285675"
"11244.0","1528923506919","5354176851287","-0.3876953","-8.949371","4.7916565"
"11249.0","1528923506924","5354181886687","-0.38685608","-8.755463","4.6885223"
"11254.0","1528923506929","5354186922088","-0.34135437","-8.662216","4.6892548"
"11259.0","1528923506934","5354191957488","-0.23135376","-8.762451","4.7463837"
"11264.0","1528923506939","5354196992888","-0.12820435","-8.925949","4.8637085"
"11269.0","1528923506944","5354202028289","-0.121414185","-8.909271","4.820526"
"11274.0","1528923506950","5354207063689","-0.22457886","-8.796341","4.688019"
"11279.0","1528923506954","5354212099090","-0.26435852","-8.725327","4.6240387"
"11284.0","1528923506959","5354217134490","-0.2678833","-8.77449","4.7138367"
"11289.0","1528923506964","5354222169890","-0.259964","-8.975754","4.8365936"
"11294.0","1528923506969","5354227205291","-0.18380737","-8.878372","4.7475433"
"11299.0","1528923506975","5354232240691","-0.24325562","-8.75769","4.6130676"
"11304.0","1528923506979","5354237276091","-0.12927246","-8.663071","4.6009064"
"11309.0","1528923506984","5354242311492","-0.21655273","-8.758209","4.689041"
"11314.0","1528923506989","5354247346892","-0.29763794","-8.864716","4.814392"
"11319.0","1528923506994","5354252382293","-0.3496399","-8.833694","4.7297974"
"11324.0","1528923506998","5354257417693","-0.44805908","-8.713882","4.6097565"
"11329.0","1528923507004","5354262453093","-0.46803284","-8.6392975","4.549118"
"11334.0","1528923507009","5354267488494","-0.34573364","-8.82579","4.604355"
"11339.0","1528923507014","5354272523894","-0.23226929","-8.909378","4.8430786"
"11344.0","1528923507019","5354277559295","-0.3952179","-8.94397","4.7121887"
"11349.0","1528923507024","5354282594695","-0.36660767","-8.713699","4.519516"
"11354.0","1528923507029","5354287630095","-0.47555542","-8.64032","4.5748596"
"11359.0","1528923507035","5354292665496","-0.5664215","-8.700577","4.64624"
"11364.0","1528923507039","5354297700896","-0.42544556","-8.811829","4.7681427"
"11369.0","1528923507044","5354302736297","-0.41319275","-8.8918","4.7283936"
"11374.0","1528923507050","5354307771697","-0.4425354","-8.832504","4.607376"
"11380.0","1528923507055","5354312807097","-0.33146667","-8.746841","4.5585327"
"11385.0","1528923507059","5354317842498","-0.50805664","-8.775528","4.6285553"
"11390.0","1528923507064","5354322877898","-0.4965515","-8.850998","4.7463226"
"11395.0","1528923507070","5354327913298","-0.48617554","-8.78653","4.6148987"
"11400.0","1528923507075","5354332948699","-0.5966034","-8.739014","4.5638275"
"11405.0","1528923507079","5354337984099","-0.48239136","-8.679932","4.543976"
"11410.0","1528923507084","5354343019500","-0.54966736","-8.869736","4.6096344"
"11415.0","1528923507095","5354348054900","-0.5451355","-8.823334","4.6693115"
"11420.0","1528923507096","5354353090300","-0.50923157","-8.825577","4.6289215"
"11425.0","1528923507104","5354358125701","-0.49923706","-8.702362","4.5854034"
"11430.0","1528923507109","5354363161101","-0.6170349","-8.722855","4.63385"
"11435.0","1528923507113","5354368196502","-0.5157471","-8.863312","4.6339874"
"11440.0","1528923507119","5354373231902","-0.50723267","-8.735275","4.628525"
"11445.0","1528923507124","5354378267302","-0.6244049","-8.766983","4.525345"
"11450.0","1528923507128","5354383302703","-0.45251465","-8.749039","4.5675354"
"11455.0","1528923507134","5354388338103","-0.46295166","-8.837402","4.58461"
"11460.0","1528923507138","5354393373504","-0.5441742","-8.803635","4.5976715"
"11465.0","1528923507144","5354398408904","-0.48875427","-8.867874","4.633728"
"11470.0","1528923507149","5354403444304","-0.54563904","-8.81723","4.5322266"
"11475.0","1528923507155","5354408479705","-0.57392883","-8.662476","4.522995"
"11480.0","1528923507161","5354413515105","-0.55041504","-8.824051","4.6200104"
"11485.0","1528923507166","5354418550506","-0.4731598","-8.802261","4.6582947"
"11490.0","1528923507169","5354423585906","-0.50839233","-8.773224","4.5990906"
"11495.0","1528923507173","5354428621306","-0.5411682","-8.774185","4.519577"
"11500.0","1528923507178","5354433656707","-0.5740967","-8.771698","4.5279694"
"11505.0","1528923507183","5354438692107","-0.5753937","-8.888092","4.5742645"
"11510.0","1528923507187","5354443727507","-0.5496063","-8.876358","4.5097504"
"11515.0","1528923507193","5354448762908","-0.58651733","-8.80542","4.550598"
"11521.0","1528923507197","5354453798308","-0.60240173","-8.789902","4.5565033"
"11526.0","1528923507202","5354458833709","-0.54945374","-8.828079","4.502014"
"11531.0","1528923507207","5354463869109","-0.6910248","-8.838821","4.522278"
"11536.0","1528923507214","5354468904509","-0.71017456","-8.759338","4.4965515"
"11541.0","1528923507217","5354473939910","-0.6203613","-8.699554","4.4421997"
"11546.0","1528923507222","5354478975310","-0.59547424","-8.733398","4.439438"
"11551.0","1528923507227","5354484010711","-0.63002014","-8.706085","4.4683533"
"11556.0","1528923507232","5354489046111","-0.5572815","-8.754288","4.523651"
"11561.0","1528923507237","5354494081511","-0.51260376","-8.750778","4.5172577"
"11566.0","1528923507243","5354499116912","-0.59524536","-8.738983","4.4648743"
"11571.0","1528923507247","5354504152312","-0.68811035","-8.808762","4.3917694"
"11576.0","1528923507252","5354509187713","-0.66726685","-8.795624","4.4171295"
"11581.0","1528923507257","5354514223113","-0.66378784","-8.748993","4.458725"
"11586.0","1528923507262","5354519258513","-0.6945038","-8.667984","4.431244"
"11591.0","1528923507267","5354524293914","-0.6390991","-8.778793","4.4223175"
"11596.0","1528923507273","5354529329314","-0.58843994","-8.773666","4.411682"
"11601.0","1528923507277","5354534364715","-0.6930084","-8.724396","4.4601746"
"11606.0","1528923507282","5354539400115","-0.67863464","-8.767853","4.4860535"
"11611.0","1528923507287","5354544435515","-0.5951233","-8.828278","4.4185486"
"11616.0","1528923507292","5354549470916","-0.63679504","-8.852203","4.4172363"
"11621.0","1528923507297","5354554506316","-0.6690979","-8.838272","4.476593"
"11626.0","1528923507302","5354559541716","-0.5719452","-8.829376","4.523407"
"11631.0","1528923507307","5354564577117","-0.47628784","-8.741486","4.501831"
"11636.0","1528923507312","5354569612517","-0.5291748","-8.686554","4.3872833"
"11641.0","1528923507317","5354574647918","-0.5851135","-8.724915","4.419922"
"11646.0","1528923507322","5354579683318","-0.53796387","-8.824936","4.532837"
"11651.0","1528923507327","5354584718718","-0.49298096","-8.865387","4.5107117"
"11656.0","1528923507332","5354589754119","-0.48643494","-8.807617","4.4235535"
"11661.0","1528923507337","5354594789519","-0.44424438","-8.725601","4.367569"
"11667.0","1528923507342","5354599824920","-0.3755188","-8.81221","4.3241425"
"11672.0","1528923507346","5354604860320","-0.34866333","-8.87381","4.420944"
"11677.0","1528923507352","5354609895720","-0.3784485","-8.782684","4.464966"
"11682.0","1528923507357","5354614931121","-0.46258545","-8.816498","4.4849396"
"11687.0","1528923507362","5354619966521","-0.47416687","-8.817749","4.441025"
"11692.0","1528923507366","5354625001922","-0.44255066","-8.845261","4.406067"
"11697.0","1528923507372","5354630037322","-0.37738037","-8.818863","4.412674"
"11702.0","1528923507376","5354635072722","-0.39285278","-8.824997","4.564331"
"11707.0","1528923507382","5354640108123","-0.4147339","-8.920319","4.56427"
"11712.0","1528923507386","5354645143523","-0.3874054","-8.817596","4.4313965"
"11717.0","1528923507393","5354650178923","-0.4139862","-8.893845","4.3959656"
"11722.0","1528923507397","5354655214324","-0.37001038","-8.918701","4.4872284"
"11727.0","1528923507403","5354660249724","-0.375","-8.999161","4.521408"
"11732.0","1528923507406","5354665285125","-0.34301758","-8.923157","4.5827026"
"11737.0","1528923507412","5354670320525","-0.23709106","-8.918686","4.489563"
"11742.0","1528923507417","5354675355925","-0.20640564","-8.893356","4.4486847"
"11747.0","1528923507421","5354680391326","-0.26420593","-8.942673","4.451187"
"11752.0","1528923507426","5354685426726","-0.30467224","-9.0902405","4.5414124"
"11757.0","1528923507432","5354690462127","-0.3514099","-8.997742","4.524704"
"11762.0","1528923507436","5354695497527","-0.43424988","-8.874542","4.356003"
"11767.0","1528923507441","5354700532927","-0.38438416","-8.88118","4.3451843"
"11772.0","1528923507446","5354705568328","-0.3076172","-9.105026","4.437378"
"11777.0","1528923507452","5354710603728","-0.39964294","-9.037643","4.477997"
"11782.0","1528923507456","5354715639129","-0.41523743","-8.887283","4.422638"
"11787.0","1528923507461","5354720674529","-0.36688232","-8.857971","4.503479"
"11792.0","1528923507466","5354725709929","-0.32044983","-9.029709","4.466461"
"11797.0","1528923507471","5354730745330","-0.39897156","-9.024719","4.440277"
"11802.0","1528923507477","5354735780730","-0.3869171","-8.946808","4.4971466"
"11808.0","1528923507482","5354740816131","-0.371109","-8.992981","4.386627"
"11813.0","1528923507487","5354745851531","-0.12989807","-9.022476","4.4617615"
"11818.0","1528923507492","5354750886931","-0.25250244","-9.151779","4.2545624"
"11823.0","1528923507496","5354755922332","-0.33538818","-8.9483795","4.2884674"
"11828.0","1528923507507","5354760957732","-0.20097351","-8.9219055","4.346176"
"11833.0","1528923507512","5354765993132","-0.32551575","-9.078583","4.40329"
"11838.0","1528923507514","5354771028533","-0.27864075","-8.978165","4.4211426"
"11843.0","1528923507523","5354776063933","-0.3254547","-8.947922","4.3224945"
"11848.0","1528923507526","5354781099334","-0.3073883","-8.959839","4.3869934"
"11853.0","1528923507532","5354786134734","-0.36315918","-8.844223","4.4064636"
"11858.0","1528923507537","5354791170134","-0.49313354","-8.948502","4.477112"
"11863.0","1528923507542","5354796205535","-0.54422","-8.985092","4.2713776"
"11868.0","1528923507547","5354801240935","-0.4758911","-8.907547","4.4002686"
"11873.0","1528923507552","5354806276336","-0.44021606","-9.116379","4.402878"
"11878.0","1528923507557","5354811311736","-0.29666138","-9.127548","4.479843"
"11883.0","1528923507561","5354816347136","-0.391922","-9.145737","4.212204"
"11888.0","1528923507567","5354821382537","-0.38128662","-8.866196","4.214508"
"11893.0","1528923507572","5354826417937","-0.2852173","-9.015945","4.2811584"
"11898.0","1528923507576","5354831453338","-0.32832336","-9.336197","4.504181"
"11903.0","1528923507581","5354836488738","-0.3236084","-9.255325","4.3194733"
"11908.0","1528923507586","5354841524138","-0.54937744","-9.091949","4.2647247"
"11913.0","1528923507591","5354846559539","-0.41107178","-8.992065","4.303482"
"11918.0","1528923507597","5354851594939","-0.4236145","-9.101547","4.3342743"
"11923.0","1528923507601","5354856630340","-0.37277222","-9.115692","4.3763275"
"11928.0","1528923507606","5354861665740","-0.52326965","-9.1059265","4.189743"
"11933.0","1528923507611","5354866701140","-0.43223572","-9.043716","4.3564453"
"11938.0","1528923507616","5354871736541","-0.57247925","-9.268295","4.4624634"
"11943.0","1528923507621","5354876771941","-0.4829712","-9.162109","4.3979797"
"11949.0","1528923507626","5354881807341","-0.47061157","-9.143356","4.25708"
"11954.0","1528923507631","5354886842742","-0.50875854","-9.346466","4.348343"
"11959.0","1528923507636","5354891878142","-0.4673767","-9.420853","4.4380493"
"11964.0","1528923507641","5354896913543","-0.5553894","-9.303055","4.378723"
"11969.0","1528923507648","5354901948943","-0.5479431","-9.107803","4.252701"
"11974.0","1528923507653","5354906984343","-0.39372253","-9.15477","4.311035"
"11979.0","1528923507656","5354912019744","-0.42462158","-9.425522","4.448822"
"11984.0","1528923507661","5354917055144","-0.38708496","-9.474365","4.403885"
"11989.0","1528923507665","5354922090545","-0.4343872","-9.290787","4.2992706"
"11994.0","1528923507671","5354927125945","-0.5167084","-9.198166","4.2526093"
"11999.0","1528923507675","5354932161345","-0.47058105","-9.385284","4.26947"
"12004.0","1528923507680","5354937196746","-0.35784912","-9.362289","4.2628326"
"12009.0","1528923507686","5354942232146","-0.44979858","-9.270874","4.2660217"
"12014.0","1528923507691","5354947267547","-0.4040985","-9.239639","4.2992096"
"12019.0","1528923507695","5354952302947","-0.35168457","-9.346344","4.2326202"
"12024.0","1528923507700","5354957338347","-0.3285675","-9.237442","4.152405"
"12029.0","1528923507705","5354962373748","-0.42218018","-9.122726","4.202347"
"12034.0","1528923507711","5354967409148","-0.47047424","-9.227264","4.28183"
"12039.0","1528923507715","5354972444548","-0.36317444","-9.240448","4.2213745"
"12044.0","1528923507720","5354977479949","-0.3071289","-9.197876","4.1163177"
"12049.0","1528923507725","5354982515349","-0.3156433","-9.142288","4.069702"
"12054.0","1528923507730","5354987550750","-0.30152893","-9.245682","4.206421"
"12059.0","1528923507735","5354992586150","-0.32141113","-9.26387","4.1681824"
"12064.0","1528923507739","5354997621550","-0.4109192","-9.123184","3.961975"
"12069.0","1528923507744","5355002656951","-0.40916443","-9.1502075","3.9911194"
"12074.0","1528923507750","5355007692351","-0.33874512","-9.159149","4.049881"
"12079.0","1528923507755","5355012727752","-0.36401367","-9.0651245","4.058563"
"12084.0","1528923507760","5355017763152","-0.3781128","-9.029541","4.0581055"
"12090.0","1528923507765","5355022798552","-0.37680054","-9.140839","4.0265656"
"12095.0","1528923507770","5355027833953","-0.35169983","-9.156082","3.9297028"
"12100.0","1528923507774","5355032869353","-0.4510193","-9.038147","3.8738098"
"12105.0","1528923507780","5355037904754","-0.50071716","-9.111938","3.984909"
"12110.0","1528923507784","5355042940154","-0.4372406","-9.257416","3.9438782"
"12115.0","1528923507791","5355047975554","-0.45858765","-9.112625","3.8103027"
"12120.0","1528923507794","5355053010955","-0.5700989","-8.975693","3.8508148"
"12125.0","1528923507799","5355058046355","-0.42845154","-9.053299","3.9968414"
"12130.0","1528923507804","5355063081756","-0.3753662","-9.32048","4.0307007"
"12135.0","1528923507810","5355068117156","-0.42720032","-9.109528","3.7931519"
"12140.0","1528923507814","5355073152556","-0.58599854","-9.025299","3.7745972"
"12145.0","1528923507819","5355078187957","-0.59747314","-9.248596","3.8602448"
"12150.0","1528923507824","5355083223357","-0.404068","-9.194458","3.8806152"
"12155.0","1528923507829","5355088258757","-0.50701904","-9.048309","3.7140045"
"12160.0","1528923507834","5355093294158","-0.46165466","-9.041473","3.8534546"
"12165.0","1528923507840","5355098329558","-0.55459595","-9.278641","3.9598389"
"12170.0","1528923507844","5355103364959","-0.59446716","-9.219925","3.7931213"
"12175.0","1528923507850","5355108400359","-0.73539734","-9.003845","3.7007294"
"12180.0","1528923507855","5355113435759","-0.79241943","-9.143097","3.9429321"
"12185.0","1528923507859","5355118471160","-0.5179901","-9.3576355","4.0216217"
"12190.0","1528923507864","5355123506560","-0.49095154","-9.142654","3.6631927"
"12195.0","1528923507870","5355128541961","-0.77108765","-9.065582","3.6955109"
"12200.0","1528923507874","5355133577361","-0.54345703","-9.23111","3.8403473"
"12205.0","1528923507879","5355138612761","-0.42260742","-9.506378","3.9272766"
"12210.0","1528923507884","5355143648162","-0.5423279","-8.904037","3.6186981"
"12215.0","1528923507889","5355148683562","-0.58377075","-9.044189","3.8796234"
"12220.0","1528923507894","5355153718963","-0.3323059","-9.396133","3.9503784"
"12225.0","1528923507899","5355158754363","-0.40678406","-9.131775","3.8292084"
"12230.0","1528923507904","5355163789763","-0.7968445","-9.05542","3.5902405"
"12236.0","1528923507909","5355168825164","-0.45922852","-9.256424","3.9320831"
"12241.0","1528923507914","5355173860564","-0.2668457","-9.782608","4.126831"
"12246.0","1528923507924","5355178895965","-0.29393005","-9.263458","3.9135132"
"12251.0","1528923507931","5355183931365","-0.5977783","-9.130707","3.8376465"
"12256.0","1528923507932","5355188966765","-0.60002136","-9.438187","3.9857635"
"12261.0","1528923507940","5355194002166","-0.18830872","-9.451004","4.0153046"
"12266.0","1528923507944","5355199037566","-0.43103027","-9.110809","4.0216675"
"12271.0","1528923507949","5355204072966","-0.5869446","-9.112381","4.02565"
"12276.0","1528923507956","5355209108367","-0.2509613","-9.696991","4.1505585"
"12281.0","1528923507962","5355214143767","-0.07254028","-9.688721","4.035019"
"12286.0","1528923507965","5355219179168","-0.48706055","-9.348236","3.9098969"
"12291.0","1528923507969","5355224214568","-0.53274536","-9.395477","4.0826416"
"12296.0","1528923507974","5355229249968","-0.2511444","-9.496353","4.080719"
"12301.0","1528923507979","5355234285369","-0.35943604","-9.3311","3.7328644"
"12306.0","1528923507983","5355239320769","-0.47738647","-9.330856","4.017166"
"12311.0","1528923507989","5355244356170","-0.30769348","-9.592834","4.3011627"
"12316.0","1528923507993","5355249391570","-0.32562256","-9.54567","4.178482"
"12321.0","1528923508000","5355254426970","-0.4967041","-9.290497","3.8311768"
"12326.0","1528923508003","5355259462371","-0.5695038","-9.242477","3.8295135"
"12331.0","1528923508009","5355264497771","-0.3201294","-9.564697","4.1838074"
"12336.0","1528923508013","5355269533172","-0.17878723","-9.515091","4.0811768"
"12341.0","1528923508018","5355274568572","-0.41833496","-9.39299","3.9252625"
"12346.0","1528923508023","5355279603972","-0.3718567","-9.416473","3.9050446"
"12351.0","1528923508029","5355284639373","-0.26168823","-9.483154","3.9812927"
"12356.0","1528923508033","5355289674773","-0.33355713","-9.226028","3.905136"
"12361.0","1528923508038","5355294710173","-0.21458435","-9.118134","3.9824371"
"12366.0","1528923508043","5355299745574","-0.068344116","-9.605209","4.143219"
"12371.0","1528923508048","5355304780974","-0.07165527","-9.633514","4.139389"
"12377.0","1528923508054","5355309816375","-0.42538452","-9.354645","3.9708252"
"12382.0","1528923508059","5355314851775","-0.4680786","-9.238434","4.02623"
"12387.0","1528923508064","5355319887175","-0.22924805","-9.393021","4.039383"
"12392.0","1528923508069","5355324922576","-0.2318573","-9.306015","3.8897095"
"12397.0","1528923508074","5355329957976","-0.277359","-9.208862","3.9042358"
"12402.0","1528923508079","5355334993377","-0.1793518","-9.460602","4.04628"
"12407.0","1528923508084","5355340028777","-0.056243896","-9.514069","3.979889"
"12412.0","1528923508089","5355345064177","-0.072265625","-9.279602","3.7962036"
"12417.0","1528923508094","5355350099578","-0.07739258","-9.232849","3.9005585"
"12422.0","1528923508098","5355355134978","0.053344727","-9.249542","4.004715"
"12427.0","1528923508103","5355360170379","0.03817749","-9.2439575","4.0843964"
"12432.0","1528923508108","5355365205779","0.0011138916","-9.097748","4.0040894"
"12437.0","1528923508113","5355370241179","-0.06594849","-9.053223","3.8205566"
"12442.0","1528923508118","5355375276580","-0.17453003","-9.207245","3.8288727"
"12447.0","1528923508123","5355380311980","-0.2011261","-9.156509","3.868164"
"12452.0","1528923508128","5355385347381","-0.17755127","-9.195145","3.9352417"
"12457.0","1528923508133","5355390382781","-0.0140686035","-9.224579","3.8482819"
"12462.0","1528923508138","5355395418181","-0.0317688","-9.211426","3.8017273"
"12467.0","1528923508143","5355400453582","-0.15405273","-9.093918","3.7975922"
"12472.0","1528923508148","5355405488982","-0.19477844","-9.116699","3.901123"
"12477.0","1528923508153","5355410524382","-0.1910553","-9.137985","3.922943"
"12482.0","1528923508158","5355415559783","-0.093948364","-8.974579","3.8069153"
"12487.0","1528923508162","5355420595183","-0.05958557","-9.013275","3.8599854"
"12492.0","1528923508168","5355425630584","-0.07269287","-9.096344","3.9076233"
"12497.0","1528923508172","5355430665984","-0.20915222","-9.091034","3.8450165"
"12502.0","1528923508178","5355435701384","-0.3876648","-9.118256","3.7582245"
"12507.0","1528923508182","5355440736785","-0.27485657","-8.998001","3.7369843"
"12512.0","1528923508188","5355445772185","-0.17810059","-8.988113","3.750595"
"12518.0","1528923508192","5355450807586","-0.28703308","-9.021683","3.7220764"
"12523.0","1528923508201","5355455842986","-0.28414917","-9.00882","3.8096924"
"12528.0","1528923508209","5355460878386","-0.38233948","-9.192917","3.8952332"
"12533.0","1528923508211","5355465913787","-0.40242004","-8.9969635","3.7466278"
"12538.0","1528923508218","5355470949187","-0.53726196","-8.959412","3.781845"
"12543.0","1528923508221","5355475984588","-0.49345398","-9.246048","3.9611816"
"12548.0","1528923508224","5355481019988","-0.101501465","-9.099548","3.8358765"
"12553.0","1528923508228","5355486055388","-0.23168945","-9.011139","3.7529144"
"12558.0","1528923508233","5355491090789","-0.3015442","-8.955673","3.7435913"
"12563.0","1528923508237","5355496126189","-0.22335815","-9.161987","3.8771362"
"12568.0","1528923508242","5355501161590","-0.3123474","-9.152145","3.809494"
"12573.0","1528923508249","5355506196990","-0.22776794","-8.920425","3.7166443"
"12578.0","1528923508252","5355511232390","-0.17300415","-9.165726","3.8697357"
"12583.0","1528923508261","5355516267791","-0.084243774","-9.095032","3.85643"
"12588.0","1528923508266","5355521303191","-0.4361267","-8.977371","3.805725"
"12593.0","1528923508270","5355526338591","-0.34187317","-8.947174","3.8308258"
"12598.0","1528923508273","5355531373992","-0.19265747","-9.228882","3.943512"
"12603.0","1528923508277","5355536409392","-0.3786621","-9.233536","3.9456024"
"12608.0","1528923508283","5355541444793","-0.43693542","-9.179291","3.833435"
"12613.0","1528923508289","5355546480193","-0.30741882","-9.469467","3.929123"
"12618.0","1528923508292","5355551515593","-0.20872498","-9.4214325","3.8420715"
"12623.0","1528923508299","5355556550994","-0.33898926","-9.204025","3.7125397"
"12628.0","1528923508303","5355561586394","-0.30325317","-9.1987","3.8885803"
"12633.0","1528923508307","5355566621795","-0.024032593","-9.387299","4.0206757"
"12638.0","1528923508312","5355571657195","-0.13357544","-9.314453","3.836563"
"12643.0","1528923508317","5355576692595","-0.20281982","-9.096268","4.007782"
"12648.0","1528923508323","5355581727996","-0.15840149","-9.294907","3.9825287"
"12653.0","1528923508331","5355586763396","-0.12187195","-9.3892975","3.9556122"
"12659.0","1528923508337","5355591798797","-0.21968079","-9.1011505","3.5951233"
"12664.0","1528923508342","5355596834197","-0.28549194","-9.00499","3.843338"
"12669.0","1528923508348","5355601869597","-0.0769043","-9.517029","4.2085266"
"12674.0","1528923508349","5355606904998","-0.014053345","-9.707809","3.9975586"
"12679.0","1528923508357","5355611940398","-0.30926514","-9.272766","3.7894745"
"12684.0","1528923508362","5355616975798","-0.4043579","-9.076614","3.8675385"
"12689.0","1528923508368","5355622011199","-0.12576294","-9.282379","4.2228394"
"12694.0","1528923508372","5355627046599","-0.034210205","-9.206146","4.1128845"
"12699.0","1528923508377","5355632082000","-0.036224365","-9.07457","4.031296"
"12704.0","1528923508381","5355637117400","-0.20715332","-9.427185","4.123123"
"12709.0","1528923508388","5355642152800","0.02041626","-9.54808","4.226944"
"12714.0","1528923508391","5355647188201","-0.015899658","-9.321945","4.003189"
"12719.0","1528923508397","5355652223601","0.04827881","-9.304794","4.1013947"
"12724.0","1528923508402","5355657259002","0.33518982","-9.517044","4.096573"
"12729.0","1528923508407","5355662294402","0.14872742","-9.538635","4.1620026"
"12734.0","1528923508411","5355667329802","0.059829712","-9.014328","4.051239"
"12739.0","1528923508417","5355672365203","0.06642151","-9.120682","4.13591"
"12744.0","1528923508422","5355677400603","0.11528015","-9.517029","4.377304"
"12749.0","1528923508427","5355682436004","0.22895813","-9.4384","4.093628"
"12754.0","1528923508431","5355687471404","0.10484314","-9.272095","4.0309753"
"12759.0","1528923508437","5355692506804","0.07331848","-9.312958","3.8862152"
"12764.0","1528923508441","5355697542205","0.20826721","-9.169907","3.831192"
"12769.0","1528923508447","5355702577605","0.27931213","-9.095825","3.9425964"
