"timestamp","system_time","lat","lon","speed","bearing","provider"
"1551353853000","1551353850508","43.02412667","-78.77133518","10.5","90.1","gps"
"1551353854000","1551353851720","43.02415742","-78.77122256","10.25","88.9","gps"
"1551353855000","1551353852509","43.02414239","-78.77110067","10.25","89.8","gps"
"1551353856000","1551353853510","43.0241842","-78.77096802","10.25","84.1","gps"
"1551353857000","1551353854431","43.02422564","-78.77088087","9.0","76.8","gps"
"1551353858000","1551353855506","43.02421459","-78.77072401","11.0","85.8","gps"
"1551353859000","1551353856509","43.02416109","-78.77054356","11.75","93.5","gps"
"1551353860000","1551353857510","43.02420942","-78.77041102","11.0","86.9","gps"
"1551353861000","1551353859001","43.02419364","-78.77027613","10.75","90.6","gps"
"1551353862000","1551353859993","43.02425428","-78.77023414","8.5","80.4","gps"
"1551353859269","1551353860023","43.0159667","-78.771529","0.0","0.0","network"
